country,date,inflation,unemployment
NL,2007-04-01,1.9,5.4
NL,2007-04-01,1.9,5.3
NL,2007-04-01,1.9,5.3
NL,2007-05-01,2.0,5.4
NL,2007-05-01,2.0,5.3
NL,2007-05-01,2.0,5.3
NL,2007-06-01,1.8,5.1
NL,2007-06-01,1.8,5.2
NL,2007-06-01,1.8,5.2
NL,2007-07-01,1.4,5.0
NL,2007-07-01,1.4,5.3
NL,2007-07-01,1.4,5.3
NL,2007-08-01,1.1,4.8
NL,2007-08-01,1.1,5.2
NL,2007-08-01,1.1,5.2
NL,2007-09-01,1.3,5.1
NL,2007-09-01,1.3,5.2
NL,2007-09-01,1.3,5.2
NL,2007-10-01,1.6,5.1
NL,2007-10-01,1.6,5.1
NL,2007-10-01,1.6,5.1
NL,2007-11-01,1.8,5.1
NL,2007-11-01,1.8,5.1
NL,2007-11-01,1.8,5.1
NL,2007-12-01,1.6,4.7
NL,2007-12-01,1.6,5.0
NL,2007-12-01,1.6,5.0
NL,2008-01-01,1.8,5.2
NL,2008-01-01,1.8,5.0
NL,2008-01-01,1.8,5.0
NL,2008-02-01,2.0,5.1
NL,2008-02-01,2.0,4.7
NL,2008-02-01,2.0,4.7
NL,2008-03-01,1.9,5.1
NL,2008-03-01,1.9,4.7
NL,2008-03-01,1.9,4.7
NL,2008-04-01,1.7,4.9
NL,2008-04-01,1.7,4.8
NL,2008-04-01,1.7,4.8
NL,2008-05-01,2.1,4.8
NL,2008-05-01,2.1,4.8
NL,2008-05-01,2.1,4.8
NL,2008-06-01,2.3,4.7
NL,2008-06-01,2.3,4.8
NL,2008-06-01,2.3,4.8
NL,2008-07-01,3.0,4.4
NL,2008-07-01,3.0,4.7
NL,2008-07-01,3.0,4.7
NL,2008-08-01,3.0,4.3
NL,2008-08-01,3.0,4.7
NL,2008-08-01,3.0,4.7
NL,2008-09-01,2.8,4.7
NL,2008-09-01,2.8,4.8
NL,2008-09-01,2.8,4.8
NL,2008-10-01,2.5,4.7
NL,2008-10-01,2.5,4.7
NL,2008-10-01,2.5,4.7
NL,2008-11-01,1.9,4.7
NL,2008-11-01,1.9,4.7
NL,2008-11-01,1.9,4.7
NL,2008-12-01,1.7,4.5
NL,2008-12-01,1.7,4.8
NL,2008-12-01,1.7,4.8
NL,2009-01-01,1.7,5.1
NL,2009-01-01,1.7,4.8
NL,2009-01-01,1.7,4.8
NL,2009-02-01,1.9,5.3
NL,2009-02-01,1.9,4.9
NL,2009-02-01,1.9,4.9
NL,2009-03-01,1.8,5.3
NL,2009-03-01,1.8,5.0
NL,2009-03-01,1.8,5.0
NL,2009-04-01,1.8,5.3
NL,2009-04-01,1.8,5.2
NL,2009-04-01,1.8,5.2
NL,2009-05-01,1.5,5.3
NL,2009-05-01,1.5,5.2
NL,2009-05-01,1.5,5.2
NL,2009-06-01,1.4,5.2
NL,2009-06-01,1.4,5.3
NL,2009-06-01,1.4,5.3
NL,2009-07-01,-0.1,5.2
NL,2009-07-01,-0.1,5.5
NL,2009-07-01,-0.1,5.5
NL,2009-08-01,-0.1,5.3
NL,2009-08-01,-0.1,5.6
NL,2009-08-01,-0.1,5.6
NL,2009-09-01,0.0,5.7
NL,2009-09-01,0.0,5.7
NL,2009-09-01,0.0,5.7
NL,2009-10-01,0.4,5.7
NL,2009-10-01,0.4,5.8
NL,2009-10-01,0.4,5.8
NL,2009-11-01,0.7,5.9
NL,2009-11-01,0.7,5.9
NL,2009-11-01,0.7,5.9
NL,2009-12-01,0.7,5.8
NL,2009-12-01,0.7,6.1
NL,2009-12-01,0.7,6.1
NL,2010-01-01,0.4,6.5
NL,2010-01-01,0.4,6.2
NL,2010-01-01,0.4,6.2
NL,2010-02-01,0.4,6.5
NL,2010-02-01,0.4,6.2
NL,2010-02-01,0.4,6.2
NL,2010-03-01,0.7,6.5
NL,2010-03-01,0.7,6.2
NL,2010-03-01,0.7,6.2
NL,2010-04-01,0.7,6.2
NL,2010-04-01,0.7,6.1
NL,2010-04-01,0.7,6.1
NL,2010-05-01,0.4,6.1
NL,2010-05-01,0.4,6.1
NL,2010-05-01,0.4,6.1
NL,2010-06-01,0.2,6.0
NL,2010-06-01,0.2,6.2
NL,2010-06-01,0.2,6.2
NL,2010-07-01,1.3,5.9
NL,2010-07-01,1.3,6.2
NL,2010-07-01,1.3,6.2
NL,2010-08-01,1.2,5.7
NL,2010-08-01,1.2,6.1
NL,2010-08-01,1.2,6.1
NL,2010-09-01,1.4,6.0
NL,2010-09-01,1.4,6.0
NL,2010-09-01,1.4,6.0
NL,2010-10-01,1.4,5.9
NL,2010-10-01,1.4,6.0
NL,2010-10-01,1.4,6.0
NL,2010-11-01,1.4,5.9
NL,2010-11-01,1.4,5.9
NL,2010-11-01,1.4,5.9
NL,2010-12-01,1.8,5.6
NL,2010-12-01,1.8,5.9
NL,2010-12-01,1.8,5.9
NL,2011-01-01,1.9,6.1
NL,2011-01-01,1.9,5.8
NL,2011-01-01,1.9,5.8
NL,2011-02-01,2.0,6.2
NL,2011-02-01,2.0,5.9
NL,2011-02-01,2.0,5.9
NL,2011-03-01,1.8,6.0
NL,2011-03-01,1.8,5.7
NL,2011-03-01,1.8,5.7
NL,2011-04-01,2.1,5.9
NL,2011-04-01,2.1,5.8
NL,2011-04-01,2.1,5.8
NL,2011-05-01,2.3,5.9
NL,2011-05-01,2.3,5.8
NL,2011-05-01,2.3,5.8
NL,2011-06-01,2.3,5.6
NL,2011-06-01,2.3,5.7
NL,2011-06-01,2.3,5.7
NL,2011-07-01,3.2,5.8
NL,2011-07-01,3.2,6.0
NL,2011-07-01,3.2,6.0
NL,2011-08-01,3.2,5.7
NL,2011-08-01,3.2,6.0
NL,2011-08-01,3.2,6.0
NL,2011-09-01,3.0,6.2
NL,2011-09-01,3.0,6.2
NL,2011-09-01,3.0,6.2
NL,2011-10-01,2.8,6.4
NL,2011-10-01,2.8,6.4
NL,2011-10-01,2.8,6.4
NL,2011-11-01,2.6,6.6
NL,2011-11-01,2.6,6.6
NL,2011-11-01,2.6,6.6
NL,2011-12-01,2.5,6.2
NL,2011-12-01,2.5,6.5
NL,2011-12-01,2.5,6.5
NL,2012-01-01,2.9,6.8
NL,2012-01-01,2.9,6.6
NL,2012-01-01,2.9,6.6
NL,2012-02-01,2.9,6.8
NL,2012-02-01,2.9,6.5
NL,2012-02-01,2.9,6.5
NL,2012-03-01,2.9,6.8
NL,2012-03-01,2.9,6.5
NL,2012-03-01,2.9,6.5
NL,2012-04-01,2.8,6.9
NL,2012-04-01,2.8,6.8
NL,2012-04-01,2.8,6.8
NL,2012-05-01,2.5,6.7
NL,2012-05-01,2.5,6.7
NL,2012-05-01,2.5,6.7
NL,2012-06-01,2.5,6.5
NL,2012-06-01,2.5,6.7
NL,2012-06-01,2.5,6.7
NL,2012-07-01,2.6,6.6
NL,2012-07-01,2.6,6.8
NL,2012-07-01,2.6,6.8
NL,2012-08-01,2.6,6.4
NL,2012-08-01,2.6,6.8
NL,2012-08-01,2.6,6.8
NL,2012-09-01,2.5,7.0
NL,2012-09-01,2.5,6.9
NL,2012-09-01,2.5,6.9
NL,2012-10-01,3.3,7.0
NL,2012-10-01,3.3,7.0
NL,2012-10-01,3.3,7.0
NL,2012-11-01,3.2,7.2
NL,2012-11-01,3.2,7.2
NL,2012-11-01,3.2,7.2
NL,2012-12-01,3.4,7.1
NL,2012-12-01,3.4,7.4
NL,2012-12-01,3.4,7.4
NL,2013-01-01,3.2,7.8
NL,2013-01-01,3.2,7.5
NL,2013-01-01,3.2,7.5
NL,2013-02-01,3.2,8.0
NL,2013-02-01,3.2,7.7
NL,2013-02-01,3.2,7.7
NL,2013-03-01,3.2,8.2
NL,2013-03-01,3.2,7.9
NL,2013-03-01,3.2,7.9
NL,2013-04-01,2.8,8.1
NL,2013-04-01,2.8,8.0
NL,2013-04-01,2.8,8.0
NL,2013-05-01,3.1,8.1
NL,2013-05-01,3.1,8.1
NL,2013-05-01,3.1,8.1
NL,2013-06-01,3.2,8.1
NL,2013-06-01,3.2,8.3
NL,2013-06-01,3.2,8.3
NL,2013-07-01,3.1,8.3
NL,2013-07-01,3.1,8.5
NL,2013-07-01,3.1,8.5
NL,2013-08-01,2.8,8.1
NL,2013-08-01,2.8,8.5
NL,2013-08-01,2.8,8.5
NL,2013-09-01,2.4,8.5
NL,2013-09-01,2.4,8.5
NL,2013-09-01,2.4,8.5
NL,2013-10-01,1.3,8.5
NL,2013-10-01,1.3,8.5
NL,2013-10-01,1.3,8.5
NL,2013-11-01,1.2,8.4
NL,2013-11-01,1.2,8.4
NL,2013-11-01,1.2,8.4
NL,2013-12-01,1.4,8.2
NL,2013-12-01,1.4,8.5
NL,2013-12-01,1.4,8.5
NL,2014-01-01,0.8,8.9
NL,2014-01-01,0.8,8.6
NL,2014-01-01,0.8,8.6
NL,2014-02-01,0.4,9.0
NL,2014-02-01,0.4,8.7
NL,2014-02-01,0.4,8.7
NL,2014-03-01,0.1,8.9
NL,2014-03-01,0.1,8.7
NL,2014-03-01,0.1,8.7
NL,2014-04-01,0.6,8.8
NL,2014-04-01,0.6,8.6
NL,2014-04-01,0.6,8.6
NL,2014-05-01,0.1,8.5
NL,2014-05-01,0.1,8.5
NL,2014-05-01,0.1,8.5
NL,2014-06-01,0.3,8.1
NL,2014-06-01,0.3,8.3
NL,2014-06-01,0.3,8.3
NL,2014-07-01,0.3,8.0
NL,2014-07-01,0.3,8.2
NL,2014-07-01,0.3,8.2
NL,2014-08-01,0.4,7.7
NL,2014-08-01,0.4,8.1
NL,2014-08-01,0.4,8.1
NL,2014-09-01,0.3,8.1
NL,2014-09-01,0.3,8.0
NL,2014-09-01,0.3,8.0
NL,2014-10-01,0.4,8.1
NL,2014-10-01,0.4,8.1
NL,2014-10-01,0.4,8.1
NL,2014-11-01,0.3,8.1
NL,2014-11-01,0.3,8.1
NL,2014-11-01,0.3,8.1
NL,2014-12-01,-0.1,8.0
NL,2014-12-01,-0.1,8.2
NL,2014-12-01,-0.1,8.2
NL,2015-01-01,-0.7,8.6
NL,2015-01-01,-0.7,8.3
NL,2015-01-01,-0.7,8.3
NL,2015-02-01,-0.5,8.4
NL,2015-02-01,-0.5,8.1
NL,2015-02-01,-0.5,8.1
NL,2015-03-01,-0.3,8.4
NL,2015-03-01,-0.3,8.1
NL,2015-03-01,-0.3,8.1
NL,2015-04-01,0.0,8.2
NL,2015-04-01,0.0,8.1
NL,2015-04-01,0.0,8.1
NL,2015-05-01,0.7,8.0
NL,2015-05-01,0.7,8.0
NL,2015-05-01,0.7,8.0
NL,2015-06-01,0.5,7.7
NL,2015-06-01,0.5,7.9
NL,2015-06-01,0.5,7.9
NL,2015-07-01,0.8,7.5
NL,2015-07-01,0.8,7.7
NL,2015-07-01,0.8,7.7
NL,2015-08-01,0.4,7.3
NL,2015-08-01,0.4,7.7
NL,2015-08-01,0.4,7.7
NL,2015-09-01,0.3,7.8
NL,2015-09-01,0.3,7.8
NL,2015-09-01,0.3,7.8
NL,2015-10-01,0.4,7.9
NL,2015-10-01,0.4,7.9
NL,2015-10-01,0.4,7.9
NL,2015-11-01,0.4,7.6
NL,2015-11-01,0.4,7.7
NL,2015-11-01,0.4,7.7
NL,2015-12-01,0.5,7.3
NL,2015-12-01,0.5,7.6
NL,2015-12-01,0.5,7.6
NL,2016-01-01,0.2,7.8
NL,2016-01-01,0.2,7.4
NL,2016-01-01,0.2,7.4
NL,2016-02-01,0.3,7.8
NL,2016-02-01,0.3,7.5
NL,2016-02-01,0.3,7.5
NL,2016-03-01,0.5,7.7
NL,2016-03-01,0.5,7.4
NL,2016-03-01,0.5,7.4
NL,2016-04-01,-0.2,7.5
NL,2016-04-01,-0.2,7.4
NL,2016-04-01,-0.2,7.4
NL,2016-05-01,-0.2,7.2
NL,2016-05-01,-0.2,7.2
NL,2016-05-01,-0.2,7.2
NL,2016-06-01,-0.2,6.9
NL,2016-06-01,-0.2,7.1
NL,2016-06-01,-0.2,7.1
NL,2016-07-01,-0.6,6.7
NL,2016-07-01,-0.6,7.0
NL,2016-07-01,-0.6,7.0
NL,2016-08-01,0.1,6.4
NL,2016-08-01,0.1,6.8
NL,2016-08-01,0.1,6.8
NL,2016-09-01,-0.1,6.7
NL,2016-09-01,-0.1,6.7
NL,2016-09-01,-0.1,6.7
NL,2016-10-01,0.3,6.7
NL,2016-10-01,0.3,6.6
NL,2016-10-01,0.3,6.6
NL,2016-11-01,0.4,6.5
NL,2016-11-01,0.4,6.6
NL,2016-11-01,0.4,6.6
NL,2016-12-01,0.7,6.1
NL,2016-12-01,0.7,6.4
NL,2016-12-01,0.7,6.4
NL,2017-01-01,1.6,6.7
NL,2017-01-01,1.6,6.4
NL,2017-01-01,1.6,6.4
NL,2017-02-01,1.7,6.6
NL,2017-02-01,1.7,6.3
NL,2017-02-01,1.7,6.3
NL,2017-03-01,0.6,6.4
NL,2017-03-01,0.6,6.2
NL,2017-03-01,0.6,6.2
NL,2017-04-01,1.4,6.3
NL,2017-04-01,1.4,6.1
NL,2017-04-01,1.4,6.1
NL,2017-05-01,0.7,6.1
NL,2017-05-01,0.7,6.1
NL,2017-05-01,0.7,6.1
NL,2017-06-01,1.0,5.7
NL,2017-06-01,1.0,6.0
NL,2017-06-01,1.0,6.0
NL,2017-07-01,1.5,5.6
NL,2017-07-01,1.5,5.9
NL,2017-07-01,1.5,5.9
NL,2017-08-01,1.5,5.3
NL,2017-08-01,1.5,5.7
NL,2017-08-01,1.5,5.7
NL,2017-09-01,1.4,5.7
NL,2017-09-01,1.4,5.7
NL,2017-09-01,1.4,5.7
NL,2017-10-01,1.3,5.5
NL,2017-10-01,1.3,5.5
NL,2017-10-01,1.3,5.5
NL,2017-11-01,1.5,5.4
NL,2017-11-01,1.5,5.4
NL,2017-11-01,1.5,5.4
NL,2017-12-01,1.2,5.2
NL,2017-12-01,1.2,5.4
NL,2017-12-01,1.2,5.4
NL,2018-01-01,1.5,5.5
NL,2018-01-01,1.5,5.2
NL,2018-01-01,1.5,5.2
NL,2018-02-01,1.3,5.4
NL,2018-02-01,1.3,5.1
NL,2018-02-01,1.3,5.1
NL,2018-03-01,1.0,5.3
NL,2018-03-01,1.0,5.0
NL,2018-03-01,1.0,5.0
NL,2018-04-01,1.0,5.1
NL,2018-04-01,1.0,4.9
NL,2018-04-01,1.0,4.9
NL,2018-05-01,1.9,4.9
NL,2018-05-01,1.9,4.9
NL,2018-05-01,1.9,4.9
NL,2018-06-01,1.7,4.7
NL,2018-06-01,1.7,4.9
NL,2018-06-01,1.7,4.9
NL,2018-07-01,1.9,4.6
NL,2018-07-01,1.9,4.9
NL,2018-07-01,1.9,4.9
NL,2018-08-01,1.9,4.5
NL,2018-08-01,1.9,4.9
NL,2018-08-01,1.9,4.9
NL,2018-09-01,1.6,4.8
NL,2018-09-01,1.6,4.8
NL,2018-09-01,1.6,4.8
NL,2018-10-01,1.9,4.7
NL,2018-10-01,1.9,4.7
NL,2018-10-01,1.9,4.7
NL,2018-11-01,1.8,4.5
NL,2018-11-01,1.8,4.6
NL,2018-11-01,1.8,4.6
NL,2018-12-01,1.8,4.4
NL,2018-12-01,1.8,4.6
NL,2018-12-01,1.8,4.6
NL,2019-01-01,2.0,4.9
NL,2019-01-01,2.0,4.6
NL,2019-01-01,2.0,4.6
NL,2019-02-01,2.6,4.7
NL,2019-02-01,2.6,4.4
NL,2019-02-01,2.6,4.4
NL,2019-03-01,2.9,4.6
NL,2019-03-01,2.9,4.4
NL,2019-03-01,2.9,4.4
NL,2019-04-01,3.0,4.5
NL,2019-04-01,3.0,4.3
NL,2019-04-01,3.0,4.3
NL,2019-05-01,2.3,4.3
NL,2019-05-01,2.3,4.3
NL,2019-05-01,2.3,4.3
NL,2019-06-01,2.7,4.3
NL,2019-06-01,2.7,4.4
NL,2019-06-01,2.7,4.4
NL,2019-07-01,2.6,4.2
NL,2019-07-01,2.6,4.4
NL,2019-07-01,2.6,4.4
NL,2019-08-01,3.1,4.2
NL,2019-08-01,3.1,4.5
NL,2019-08-01,3.1,4.5
NL,2019-09-01,2.7,4.5
NL,2019-09-01,2.7,4.5
NL,2019-09-01,2.7,4.5
NL,2019-10-01,2.8,4.5
NL,2019-10-01,2.8,4.5
NL,2019-10-01,2.8,4.5
NL,2019-11-01,2.6,4.5
NL,2019-11-01,2.6,4.5
NL,2019-11-01,2.6,4.5
NL,2019-12-01,2.8,4.0
NL,2019-12-01,2.8,4.3
NL,2019-12-01,2.8,4.3
NL,2020-01-01,1.7,4.3
NL,2020-01-01,1.7,4.1
NL,2020-01-01,1.7,4.1
NL,2020-02-01,1.3,4.2
NL,2020-02-01,1.3,4.0
NL,2020-02-01,1.3,4.0
NL,2020-03-01,1.1,4.3
NL,2020-03-01,1.1,4.1
NL,2020-03-01,1.1,4.1
NL,2020-04-01,1.0,4.6
NL,2020-04-01,1.0,4.5
NL,2020-04-01,1.0,4.5
NL,2020-05-01,1.1,4.6
NL,2020-05-01,1.1,4.6
NL,2020-05-01,1.1,4.6
NL,2020-06-01,1.7,5.3
NL,2020-06-01,1.7,5.4
NL,2020-06-01,1.7,5.4
NL,2020-07-01,1.6,5.3
NL,2020-07-01,1.6,5.5
NL,2020-07-01,1.6,5.5
NL,2020-08-01,0.3,5.2
NL,2020-08-01,0.3,5.5
NL,2020-08-01,0.3,5.5
NL,2020-09-01,1.0,5.4
NL,2020-09-01,1.0,5.4
NL,2020-09-01,1.0,5.4
NL,2020-10-01,1.2,5.3
NL,2020-10-01,1.2,5.3
NL,2020-10-01,1.2,5.3
NL,2020-11-01,0.7,5.0
NL,2020-11-01,0.7,5.0
NL,2020-11-01,0.7,5.0
NL,2020-12-01,0.9,4.7
NL,2020-12-01,0.9,4.9
NL,2020-12-01,0.9,4.9
NL,2021-01-01,1.6,4.9
NL,2021-01-01,1.6,4.7
NL,2021-01-01,1.6,4.7
NL,2021-02-01,1.9,4.9
NL,2021-02-01,1.9,4.7
NL,2021-02-01,1.9,4.7
NL,2021-03-01,1.9,4.7
NL,2021-03-01,1.9,4.6
NL,2021-03-01,1.9,4.6
NL,2021-04-01,1.7,4.5
NL,2021-04-01,1.7,4.5
NL,2021-04-01,1.7,4.5
NL,2021-05-01,2.0,4.3
NL,2021-05-01,2.0,4.4
NL,2021-05-01,2.0,4.4
NL,2021-06-01,1.7,4.2
NL,2021-06-01,1.7,4.2
NL,2021-06-01,1.7,4.2
NL,2021-07-01,1.4,3.8
NL,2021-07-01,1.4,4.1
NL,2021-07-01,1.4,4.1
NL,2021-08-01,2.7,4.0
NL,2021-08-01,2.7,4.2
NL,2021-08-01,2.7,4.2
NL,2021-09-01,3.0,4.2
NL,2021-09-01,3.0,4.1
NL,2021-09-01,3.0,4.1
NL,2021-10-01,3.7,4.0
NL,2021-10-01,3.7,3.9
NL,2021-10-01,3.7,3.9
NL,2021-11-01,5.9,3.6
NL,2021-11-01,5.9,3.7
NL,2021-11-01,5.9,3.7
NL,2021-12-01,6.4,3.6
NL,2021-12-01,6.4,3.8
NL,2021-12-01,6.4,3.8
NL,2022-01-01,7.6,3.8
NL,2022-01-01,7.6,3.6
NL,2022-01-01,7.6,3.6
NL,2022-02-01,7.3,3.7
NL,2022-02-01,7.3,3.4
NL,2022-02-01,7.3,3.4
NL,2022-03-01,11.7,3.5
NL,2022-03-01,11.7,3.3
NL,2022-03-01,11.7,3.3
NL,2022-04-01,11.2,3.3
NL,2022-04-01,11.2,3.2
NL,2022-04-01,11.2,3.2
NL,2022-05-01,10.2,3.2
NL,2022-05-01,10.2,3.3
NL,2022-05-01,10.2,3.3
NL,2022-06-01,9.9,3.5
NL,2022-06-01,9.9,3.4
NL,2022-06-01,9.9,3.4
NL,2022-07-01,11.6,3.4
NL,2022-07-01,11.6,3.6
NL,2022-07-01,11.6,3.6
NL,2022-08-01,13.7,3.7
NL,2022-08-01,13.7,3.8
NL,2022-08-01,13.7,3.8
NL,2022-09-01,17.1,3.9
NL,2022-09-01,17.1,3.8
NL,2022-09-01,17.1,3.8
NL,2022-10-01,16.8,3.7
NL,2022-10-01,16.8,3.7
NL,2022-10-01,16.8,3.7
NL,2022-11-01,11.3,3.5
NL,2022-11-01,11.3,3.6
NL,2022-11-01,11.3,3.6
NL,2022-12-01,11.0,3.3
NL,2022-12-01,11.0,3.5
NL,2022-12-01,11.0,3.5
NL,2023-01-01,8.4,3.7
NL,2023-01-01,8.4,3.6
NL,2023-01-01,8.4,3.6
NL,2023-02-01,8.9,3.7
NL,2023-02-01,8.9,3.5
NL,2023-02-01,8.9,3.5
NL,2023-03-01,4.5,3.6
NL,2023-03-01,4.5,3.5
NL,2023-03-01,4.5,3.5
NL,2023-04-01,5.8,3.3
NL,2023-04-01,5.8,3.4
NL,2023-04-01,5.8,3.4
NL,2023-05-01,6.8,3.5
NL,2023-05-01,6.8,3.5
NL,2023-05-01,6.8,3.5
NL,2023-06-01,6.4,3.5
NL,2023-06-01,6.4,3.5
NL,2023-06-01,6.4,3.5
NL,2023-07-01,5.3,3.5
NL,2023-07-01,5.3,3.6
NL,2023-07-01,5.3,3.6
NL,2023-08-01,3.4,3.6
NL,2023-08-01,3.4,3.6
NL,2023-08-01,3.4,3.6
NL,2023-09-01,-0.3,3.8
NL,2023-09-01,-0.3,3.7
NL,2023-09-01,-0.3,3.7
NL,2023-10-01,-1.0,3.6
NL,2023-10-01,-1.0,3.6
NL,2023-10-01,-1.0,3.6
NL,2023-11-01,1.4,3.4
NL,2023-11-01,1.4,3.5
NL,2023-11-01,1.4,3.5
NL,2023-12-01,1.0,3.3
NL,2023-12-01,1.0,3.6
NL,2023-12-01,1.0,3.6
NL,2024-01-01,3.1,3.8
NL,2024-01-01,3.1,3.6
NL,2024-01-01,3.1,3.6
NL,2024-02-01,2.7,3.9
NL,2024-02-01,2.7,3.7
NL,2024-02-01,2.7,3.7
NL,2024-03-01,3.1,3.7
NL,2024-03-01,3.1,3.6
NL,2024-03-01,3.1,3.6
NL,2024-04-01,2.6,3.6
NL,2024-04-01,2.6,3.7
NL,2024-04-01,2.6,3.7
NL,2024-05-01,2.7,3.5
NL,2024-05-01,2.7,3.6
NL,2024-05-01,2.7,3.6
NL,2024-06-01,3.4,3.7
NL,2024-06-01,3.4,3.6
NL,2024-06-01,3.4,3.6
NL,2024-07-01,3.5,3.5
NL,2024-07-01,3.5,3.6
NL,2024-07-01,3.5,3.6
NL,2024-08-01,3.3,3.7
NL,2024-08-01,3.3,3.7
NL,2024-08-01,3.3,3.7
NL,2024-09-01,3.3,3.9
NL,2024-09-01,3.3,3.7
NL,2024-09-01,3.3,3.7
NL,2024-10-01,3.3,3.7
NL,2024-10-01,3.3,3.7
NL,2024-10-01,3.3,3.7
NL,2024-11-01,3.8,3.5
NL,2024-11-01,3.8,3.7
NL,2024-11-01,3.8,3.7
NL,2024-12-01,3.9,3.5
NL,2024-12-01,3.9,3.7
NL,2024-12-01,3.9,3.7
NL,2025-01-01,3.0,4.0
NL,2025-01-01,3.0,3.8
NL,2025-01-01,3.0,3.8
NL,2025-02-01,3.5,4.1
NL,2025-02-01,3.5,3.8
NL,2025-02-01,3.5,3.8
NL,2025-03-01,3.4,3.9
NL,2025-03-01,3.4,3.9
NL,2025-03-01,3.4,3.9
NL,2025-04-01,4.1,3.7
NL,2025-04-01,4.1,3.8
NL,2025-04-01,4.1,3.8
NL,2025-05-01,2.9,3.6
NL,2025-05-01,2.9,3.8
NL,2025-05-01,2.9,3.8
NL,2025-06-01,2.7,3.8
NL,2025-06-01,2.7,3.8
NL,2025-06-01,2.7,3.8
NL,2025-07-01,2.5,3.7
NL,2025-07-01,2.5,3.8
NL,2025-07-01,2.5,3.8
NL,2025-08-01,2.4,4.0
NL,2025-08-01,2.4,3.9
NL,2025-08-01,2.4,3.9
NL,2025-09-01,3.0,4.2
NL,2025-09-01,3.0,4.0
NL,2025-09-01,3.0,4.0
NL,2025-10-01,3.0,4.0
NL,2025-10-01,3.0,4.0
NL,2025-10-01,3.0,4.0
NL,2025-11-01,2.6,3.8
NL,2025-11-01,2.6,4.0
NL,2025-11-01,2.6,4.0
NL,2025-12-01,2.7,3.8
NL,2025-12-01,2.7,4.0
NL,2025-12-01,2.7,4.0
PT,1997-01-01,2.8,7.9
PT,1997-01-01,2.8,7.9
PT,1997-02-01,2.4,7.9
PT,1997-02-01,2.4,7.9
PT,1997-03-01,2.3,7.7
PT,1997-03-01,2.3,7.7
PT,1997-04-01,1.6,7.5
PT,1997-04-01,1.6,7.5
PT,1997-05-01,1.9,7.4
PT,1997-05-01,1.9,7.4
PT,1997-06-01,1.6,7.4
PT,1997-06-01,1.6,7.4
PT,1997-07-01,1.4,7.6
PT,1997-07-01,1.4,7.6
PT,1997-08-01,1.6,7.6
PT,1997-08-01,1.6,7.6
PT,1997-09-01,1.5,7.5
PT,1997-09-01,1.5,7.5
PT,1997-10-01,1.6,7.4
PT,1997-10-01,1.6,7.4
PT,1997-11-01,1.9,7.2
PT,1997-11-01,1.9,7.2
PT,1997-12-01,2.1,7.0
PT,1997-12-01,2.1,7.0
PT,1998-01-01,1.6,7.1
PT,1998-01-01,1.6,6.9
PT,1998-02-01,1.3,7.0
PT,1998-02-01,1.3,6.7
PT,1998-02-01,1.3,6.7
PT,1998-03-01,1.5,6.6
PT,1998-03-01,1.5,6.5
PT,1998-03-01,1.5,6.5
PT,1998-04-01,2.2,6.2
PT,1998-04-01,2.2,6.2
PT,1998-04-01,2.2,6.2
PT,1998-05-01,2.2,5.7
PT,1998-05-01,2.2,5.9
PT,1998-05-01,2.2,6.1
PT,1998-06-01,2.7,5.8
PT,1998-06-01,2.7,6.2
PT,1998-06-01,2.7,6.1
PT,1998-07-01,2.8,5.8
PT,1998-07-01,2.8,6.1
PT,1998-07-01,2.8,6.1
PT,1998-08-01,2.2,5.8
PT,1998-08-01,2.2,5.9
PT,1998-08-01,2.2,5.9
PT,1998-09-01,2.2,5.8
PT,1998-09-01,2.2,5.7
PT,1998-09-01,2.2,5.8
PT,1998-10-01,2.5,5.7
PT,1998-10-01,2.5,5.6
PT,1998-10-01,2.5,5.7
PT,1998-11-01,2.6,6.0
PT,1998-11-01,2.6,5.9
PT,1998-11-01,2.6,5.8
PT,1998-12-01,2.8,5.9
PT,1998-12-01,2.8,5.8
PT,1998-12-01,2.8,5.8
PT,1999-01-01,2.5,6.0
PT,1999-01-01,2.5,5.8
PT,1999-01-01,2.5,5.8
PT,1999-02-01,2.7,6.1
PT,1999-02-01,2.7,5.8
PT,1999-02-01,2.7,5.8
PT,1999-03-01,2.8,6.0
PT,1999-03-01,2.8,5.9
PT,1999-03-01,2.8,5.9
PT,1999-04-01,2.7,6.0
PT,1999-04-01,2.7,6.0
PT,1999-04-01,2.7,6.0
PT,1999-05-01,2.1,5.8
PT,1999-05-01,2.1,6.1
PT,1999-05-01,2.1,6.0
PT,1999-06-01,2.1,5.6
PT,1999-06-01,2.1,5.9
PT,1999-06-01,2.1,5.9
PT,1999-07-01,1.9,5.5
PT,1999-07-01,1.9,5.8
PT,1999-07-01,1.9,5.8
PT,1999-08-01,1.8,5.5
PT,1999-08-01,1.8,5.6
PT,1999-08-01,1.8,5.7
PT,1999-09-01,1.9,5.6
PT,1999-09-01,1.9,5.5
PT,1999-09-01,1.9,5.6
PT,1999-10-01,1.8,5.4
PT,1999-10-01,1.8,5.3
PT,1999-10-01,1.8,5.5
PT,1999-11-01,1.9,5.5
PT,1999-11-01,1.9,5.4
PT,1999-11-01,1.9,5.5
PT,1999-12-01,1.7,5.7
PT,1999-12-01,1.7,5.5
PT,1999-12-01,1.7,5.5
PT,2000-01-01,1.9,5.8
PT,2000-01-01,1.9,5.6
PT,2000-01-01,1.9,5.5
PT,2000-02-01,1.6,5.7
