country,date,unemployment
BE,2005-05,8.4
DE,2005-05,11.2
ES,2005-05,9.4
FR,2005-05,8.8
NL,2005-05,7.2
PT,2005-05,9.1
AT,2005-06,5.8
BE,2005-06,7.9
ES,2005-06,8.9
FR,2005-06,8.3
IT,2005-06,7.5
NL,2005-06,7.0
PT,2005-06,8.9
AT,2005-06,6.2
BE,2005-06,8.5
DE,2005-06,11.2
ES,2005-06,9.1
FR,2005-06,8.9
IT,2005-06,7.9
NL,2005-06,7.0
PT,2005-06,9.2
AT,2005-06,6.0
BE,2005-06,8.5
DE,2005-06,11.2
ES,2005-06,9.1
FR,2005-06,8.9
NL,2005-06,7.0
PT,2005-06,9.2
AT,2005-07,6.0
BE,2005-07,8.6
ES,2005-07,8.5
FR,2005-07,8.3
IT,2005-07,6.6
NL,2005-07,6.5
PT,2005-07,9.2
AT,2005-07,6.1
BE,2005-07,8.5
DE,2005-07,11.2
ES,2005-07,8.8
FR,2005-07,8.9
IT,2005-07,7.6
NL,2005-07,7.0
PT,2005-07,9.5
AT,2005-07,6.0
BE,2005-07,8.5
DE,2005-07,11.2
ES,2005-07,8.8
FR,2005-07,8.9
NL,2005-07,7.0
PT,2005-07,9.4
AT,2005-08,5.5
BE,2005-08,8.7
ES,2005-08,8.4
FR,2005-08,8.7
IT,2005-08,6.4
NL,2005-08,6.6
PT,2005-08,9.3
AT,2005-08,5.8
BE,2005-08,8.5
DE,2005-08,11.2
ES,2005-08,8.6
FR,2005-08,9.0
IT,2005-08,7.5
NL,2005-08,6.9
PT,2005-08,9.5
AT,2005-08,6.0
BE,2005-08,8.5
DE,2005-08,11.2
ES,2005-08,8.6
FR,2005-08,9.0
NL,2005-08,6.9
PT,2005-08,9.5
AT,2005-09,5.7
BE,2005-09,8.7
ES,2005-09,8.3
FR,2005-09,8.7
IT,2005-09,8.2
NL,2005-09,6.8
PT,2005-09,9.6
AT,2005-09,6.2
BE,2005-09,8.5
DE,2005-09,11.1
ES,2005-09,8.5
FR,2005-09,9.0
IT,2005-09,7.9
NL,2005-09,6.9
PT,2005-09,9.5
AT,2005-09,6.0
BE,2005-09,8.5
DE,2005-09,11.1
ES,2005-09,8.5
FR,2005-09,9.0
NL,2005-09,6.9
PT,2005-09,9.5
AT,2005-10,6.1
BE,2005-10,8.5
ES,2005-10,8.6
FR,2005-10,9.3
IT,2005-10,8.6
NL,2005-10,6.8
PT,2005-10,9.6
AT,2005-10,6.1
BE,2005-10,8.4
DE,2005-10,11.0
ES,2005-10,8.6
FR,2005-10,9.1
IT,2005-10,7.9
NL,2005-10,6.9
PT,2005-10,9.5
AT,2005-10,6.1
BE,2005-10,8.4
DE,2005-10,11.0
ES,2005-10,8.6
FR,2005-10,9.1
NL,2005-10,6.9
PT,2005-10,9.5
AT,2005-11,6.1
BE,2005-11,8.4
ES,2005-11,8.8
FR,2005-11,9.6
IT,2005-11,8.2
NL,2005-11,6.7
PT,2005-11,9.6
AT,2005-11,6.2
BE,2005-11,8.4
DE,2005-11,10.9
ES,2005-11,8.7
FR,2005-11,9.1
IT,2005-11,7.6
NL,2005-11,6.8
PT,2005-11,9.5
AT,2005-11,6.1
BE,2005-11,8.4
DE,2005-11,10.9
ES,2005-11,8.7
FR,2005-11,9.1
NL,2005-11,6.8
PT,2005-11,9.5
AT,2005-12,5.7
BE,2005-12,8.5
ES,2005-12,8.8
FR,2005-12,9.5
IT,2005-12,7.7
NL,2005-12,6.4
PT,2005-12,9.5
AT,2005-12,6.1
BE,2005-12,8.5
DE,2005-12,10.7
ES,2005-12,8.8
FR,2005-12,9.1
IT,2005-12,7.6
NL,2005-12,6.8
PT,2005-12,9.3
AT,2005-12,6.0
BE,2005-12,8.4
DE,2005-12,10.7
ES,2005-12,8.8
FR,2005-12,9.1
NL,2005-12,6.8
PT,2005-12,9.3
AT,2006-01,6.8
BE,2006-01,8.7
ES,2006-01,9.0
FR,2006-01,9.7
IT,2006-01,7.8
NL,2006-01,6.8
PT,2006-01,9.4
AT,2006-01,6.0
BE,2006-01,8.5
DE,2006-01,10.6
ES,2006-01,8.8
FR,2006-01,9.2
IT,2006-01,7.4
NL,2006-01,6.5
PT,2006-01,9.2
AT,2006-01,6.0
BE,2006-01,8.5
DE,2006-01,10.6
ES,2006-01,8.8
FR,2006-01,9.1
NL,2006-01,6.5
PT,2006-01,9.2
AT,2006-02,7.0
BE,2006-02,8.7
ES,2006-02,9.1
FR,2006-02,9.6
IT,2006-02,8.0
NL,2006-02,6.9
PT,2006-02,9.3
AT,2006-02,6.0
BE,2006-02,8.6
DE,2006-02,10.5
ES,2006-02,8.7
FR,2006-02,9.2
IT,2006-02,7.4
NL,2006-02,6.5
PT,2006-02,9.1
AT,2006-02,6.0
BE,2006-02,8.6
DE,2006-02,10.5
ES,2006-02,8.7
FR,2006-02,9.1
NL,2006-02,6.5
PT,2006-02,9.1
AT,2006-03,7.0
BE,2006-03,8.6
ES,2006-03,9.0
FR,2006-03,9.3
IT,2006-03,7.3
NL,2006-03,6.7
PT,2006-03,9.2
AT,2006-03,6.2
BE,2006-03,8.6
DE,2006-03,10.5
ES,2006-03,8.7
FR,2006-03,9.1
IT,2006-03,7.2
NL,2006-03,6.3
PT,2006-03,9.1
AT,2006-03,5.9
BE,2006-03,8.7
DE,2006-03,10.5
ES,2006-03,8.7
FR,2006-03,9.1
NL,2006-03,6.3
PT,2006-03,9.1
AT,2006-04,5.8
BE,2006-04,8.5
ES,2006-04,8.7
FR,2006-04,9.0
IT,2006-04,6.9
NL,2006-04,6.3
PT,2006-04,9.1
AT,2006-04,5.7
BE,2006-04,8.7
DE,2006-04,10.3
ES,2006-04,8.6
FR,2006-04,9.0
IT,2006-04,7.1
NL,2006-04,6.2
PT,2006-04,9.1
AT,2006-04,5.8
BE,2006-04,8.8
DE,2006-04,10.3
ES,2006-04,8.6
FR,2006-04,9.1
NL,2006-04,6.2
PT,2006-04,9.1
AT,2006-05,4.9
BE,2006-05,8.3
ES,2006-05,8.4
FR,2006-05,8.7
IT,2006-05,6.9
NL,2006-05,6.2
PT,2006-05,8.9
AT,2006-05,5.4
BE,2006-05,8.8
DE,2006-05,10.2
ES,2006-05,8.5
FR,2006-05,8.9
IT,2006-05,7.0
NL,2006-05,6.2
PT,2006-05,9.1
AT,2006-05,5.6
BE,2006-05,8.8
DE,2006-05,10.2
ES,2006-05,8.5
FR,2006-05,9.0
NL,2006-05,6.2
PT,2006-05,9.1
AT,2006-06,5.7
BE,2006-06,8.0
ES,2006-06,8.2
FR,2006-06,8.3
IT,2006-06,6.1
NL,2006-06,5.9
PT,2006-06,8.7
AT,2006-06,6.0
BE,2006-06,8.5
DE,2006-06,10.1
ES,2006-06,8.4
FR,2006-06,8.9
IT,2006-06,6.7
NL,2006-06,6.0
PT,2006-06,9.1
AT,2006-06,5.6
BE,2006-06,8.5
DE,2006-06,10.1
ES,2006-06,8.4
FR,2006-06,8.9
NL,2006-06,6.0
PT,2006-06,9.2
AT,2006-07,5.4
BE,2006-07,8.2
ES,2006-07,8.1
FR,2006-07,8.3
IT,2006-07,5.7
NL,2006-07,5.6
PT,2006-07,8.9
AT,2006-07,5.5
BE,2006-07,8.0
DE,2006-07,10.0
ES,2006-07,8.3
FR,2006-07,9.0
IT,2006-07,6.6
NL,2006-07,6.0
PT,2006-07,9.2
AT,2006-07,5.5
BE,2006-07,8.0
DE,2006-07,10.0
ES,2006-07,8.4
FR,2006-07,8.9
NL,2006-07,6.0
PT,2006-07,9.2
AT,2006-08,4.7
BE,2006-08,8.1
ES,2006-08,8.1
FR,2006-08,8.8
IT,2006-08,5.9
NL,2006-08,5.6
PT,2006-08,9.1
AT,2006-08,5.2
BE,2006-08,7.8
DE,2006-08,9.9
ES,2006-08,8.3
FR,2006-08,9.0
IT,2006-08,6.7
NL,2006-08,5.9
PT,2006-08,9.2
AT,2006-08,5.3
BE,2006-08,7.7
DE,2006-08,9.9
ES,2006-08,8.3
FR,2006-08,8.9
NL,2006-08,5.9
PT,2006-08,9.3
AT,2006-09,4.9
BE,2006-09,8.1
ES,2006-09,8.1
FR,2006-09,8.4
IT,2006-09,7.0
NL,2006-09,5.8
PT,2006-09,9.6
AT,2006-09,5.2
BE,2006-09,7.9
DE,2006-09,9.8
ES,2006-09,8.2
FR,2006-09,8.7
IT,2006-09,6.7
NL,2006-09,5.9
PT,2006-09,9.6
AT,2006-09,5.3
BE,2006-09,7.8
DE,2006-09,9.8
ES,2006-09,8.3
FR,2006-09,8.7
NL,2006-09,5.9
PT,2006-09,9.5
AT,2006-10,5.1
BE,2006-10,8.0
ES,2006-10,8.2
FR,2006-10,8.7
IT,2006-10,7.5
NL,2006-10,5.9
PT,2006-10,9.8
AT,2006-10,5.2
BE,2006-10,7.9
DE,2006-10,9.7
ES,2006-10,8.2
FR,2006-10,8.5
IT,2006-10,6.7
NL,2006-10,5.9
PT,2006-10,9.7
AT,2006-10,5.3
BE,2006-10,7.9
DE,2006-10,9.7
ES,2006-10,8.3
FR,2006-10,8.6
NL,2006-10,5.9
PT,2006-10,9.7
AT,2006-11,5.1
BE,2006-11,7.9
ES,2006-11,8.3
FR,2006-11,8.7
IT,2006-11,7.1
NL,2006-11,5.9
PT,2006-11,9.8
AT,2006-11,5.3
BE,2006-11,8.0
DE,2006-11,9.6
ES,2006-11,8.3
FR,2006-11,8.3
IT,2006-11,6.6
NL,2006-11,5.9
PT,2006-11,9.7
AT,2006-11,5.3
BE,2006-11,8.0
DE,2006-11,9.6
ES,2006-11,8.3
FR,2006-11,8.4
NL,2006-11,5.9
PT,2006-11,9.7
AT,2006-12,5.3
BE,2006-12,7.9
ES,2006-12,8.3
FR,2006-12,8.7
IT,2006-12,6.2
NL,2006-12,5.4
PT,2006-12,9.8
AT,2006-12,5.5
BE,2006-12,7.9
DE,2006-12,9.4
ES,2006-12,8.3
FR,2006-12,8.3
IT,2006-12,6.3
NL,2006-12,5.8
PT,2006-12,9.7
AT,2006-12,5.3
BE,2006-12,8.0
DE,2006-12,9.4
ES,2006-12,8.3
FR,2006-12,8.4
NL,2006-12,5.8
PT,2006-12,9.7
AT,2007-01,5.7
BE,2007-01,8.0
DE,2007-01,9.3
ES,2007-01,8.5
FR,2007-01,9.1
IT,2007-01,6.9
NL,2007-01,6.0
PT,2007-01,9.9
AT,2007-01,5.1
BE,2007-01,7.8
DE,2007-01,9.2
ES,2007-01,8.3
FR,2007-01,8.5
IT,2007-01,6.3
NL,2007-01,5.7
PT,2007-01,9.7
AT,2007-01,5.4
BE,2007-01,7.9
DE,2007-01,9.2
ES,2007-01,8.3
FR,2007-01,8.5
NL,2007-01,5.7
PT,2007-01,9.7
AT,2007-02,6.3
BE,2007-02,8.0
DE,2007-02,9.6
ES,2007-02,8.4
FR,2007-02,8.9
IT,2007-02,6.6
NL,2007-02,6.2
PT,2007-02,10.0
AT,2007-02,5.5
BE,2007-02,7.8
DE,2007-02,9.1
ES,2007-02,8.2
FR,2007-02,8.5
IT,2007-02,6.1
NL,2007-02,5.7
PT,2007-02,9.8
AT,2007-02,5.3
BE,2007-02,7.9
DE,2007-02,9.1
ES,2007-02,8.2
FR,2007-02,8.5
NL,2007-02,5.7
PT,2007-02,9.7
AT,2007-03,5.8
BE,2007-03,7.9
DE,2007-03,9.2
ES,2007-03,8.3
FR,2007-03,8.6
IT,2007-03,5.9
NL,2007-03,5.8
PT,2007-03,9.9
AT,2007-03,5.1
BE,2007-03,7.9
DE,2007-03,8.9
ES,2007-03,8.1
FR,2007-03,8.4
IT,2007-03,6.1
NL,2007-03,5.5
PT,2007-03,9.7
AT,2007-03,5.3
BE,2007-03,7.9
DE,2007-03,8.9
ES,2007-03,8.1
FR,2007-03,8.4
NL,2007-03,5.5
PT,2007-03,9.7
AT,2007-04,5.6
BE,2007-04,8.0
DE,2007-04,8.6
ES,2007-04,8.1
FR,2007-04,8.3
IT,2007-04,5.6
NL,2007-04,5.4
PT,2007-04,9.9
AT,2007-04,5.6
BE,2007-04,8.2
DE,2007-04,8.7
ES,2007-04,8.0
FR,2007-04,8.2
IT,2007-04,5.8
NL,2007-04,5.3
PT,2007-04,9.9
AT,2007-04,5.3
BE,2007-04,8.0
DE,2007-04,8.7
ES,2007-04,8.0
FR,2007-04,8.2
NL,2007-04,5.3
PT,2007-04,9.8
AT,2007-05,5.4
BE,2007-05,7.7
DE,2007-05,8.5
ES,2007-05,7.9
FR,2007-05,8.0
IT,2007-05,6.1
NL,2007-05,5.4
PT,2007-05,9.5
AT,2007-05,5.7
BE,2007-05,8.1
DE,2007-05,8.6
ES,2007-05,7.9
FR,2007-05,8.1
IT,2007-05,6.2
NL,2007-05,5.3
PT,2007-05,9.8
AT,2007-05,5.3
BE,2007-05,7.9
DE,2007-05,8.6
ES,2007-05,8.0
FR,2007-05,8.1
NL,2007-05,5.3
PT,2007-05,9.7
AT,2007-06,4.8
BE,2007-06,7.2
DE,2007-06,8.3
ES,2007-06,7.8
FR,2007-06,7.4
IT,2007-06,5.5
NL,2007-06,5.1
PT,2007-06,9.3
AT,2007-06,5.0
BE,2007-06,7.7
DE,2007-06,8.5
ES,2007-06,8.0
FR,2007-06,8.0
IT,2007-06,6.0
NL,2007-06,5.2
PT,2007-06,9.6
AT,2007-06,5.3
BE,2007-06,7.6
DE,2007-06,8.5
ES,2007-06,8.0
FR,2007-06,8.0
NL,2007-06,5.2
PT,2007-06,9.6
AT,2007-07,5.3
BE,2007-07,7.5
DE,2007-07,8.3
ES,2007-07,7.8
FR,2007-07,7.4
IT,2007-07,5.8
NL,2007-07,5.0
PT,2007-07,9.3
AT,2007-07,5.6
BE,2007-07,7.3
DE,2007-07,8.5
ES,2007-07,8.1
FR,2007-07,8.1
IT,2007-07,6.3
NL,2007-07,5.3
PT,2007-07,9.7
AT,2007-07,5.2
BE,2007-07,7.3
DE,2007-07,8.5
ES,2007-07,8.1
FR,2007-07,8.0
NL,2007-07,5.3
PT,2007-07,9.6
AT,2007-08,5.2
BE,2007-08,7.3
DE,2007-08,8.4
ES,2007-08,8.1
FR,2007-08,7.8
IT,2007-08,5.3
NL,2007-08,4.8
PT,2007-08,9.5
AT,2007-08,5.4
BE,2007-08,7.0
DE,2007-08,8.4
ES,2007-08,8.3
FR,2007-08,8.0
IT,2007-08,6.2
NL,2007-08,5.2
PT,2007-08,9.6
AT,2007-08,5.2
BE,2007-08,7.1
DE,2007-08,8.4
ES,2007-08,8.3
FR,2007-08,8.0
NL,2007-08,5.2
PT,2007-08,9.6
AT,2007-09,4.5
BE,2007-09,7.0
DE,2007-09,8.1
ES,2007-09,8.1
FR,2007-09,7.5
IT,2007-09,6.1
NL,2007-09,5.1
PT,2007-09,9.4
AT,2007-09,4.8
BE,2007-09,6.9
DE,2007-09,8.4
ES,2007-09,8.3
FR,2007-09,7.9
IT,2007-09,6.2
NL,2007-09,5.2
PT,2007-09,9.4
AT,2007-09,5.1
BE,2007-09,7.0
DE,2007-09,8.4
ES,2007-09,8.3
FR,2007-09,7.8
NL,2007-09,5.2
PT,2007-09,9.4
AT,2007-10,4.8
BE,2007-10,7.0
DE,2007-10,7.8
ES,2007-10,8.3
FR,2007-10,7.8
IT,2007-10,6.6
NL,2007-10,5.1
PT,2007-10,9.5
AT,2007-10,5.1
BE,2007-10,7.0
DE,2007-10,8.3
ES,2007-10,8.4
FR,2007-10,7.7
IT,2007-10,6.3
NL,2007-10,5.1
PT,2007-10,9.4
AT,2007-10,5.0
BE,2007-10,7.0
DE,2007-10,8.3
ES,2007-10,8.4
FR,2007-10,7.7
NL,2007-10,5.1
PT,2007-10,9.4
AT,2007-11,4.9
BE,2007-11,7.0
DE,2007-11,8.2
ES,2007-11,8.6
FR,2007-11,7.9
IT,2007-11,6.7
NL,2007-11,5.1
PT,2007-11,9.4
AT,2007-11,4.9
BE,2007-11,7.1
DE,2007-11,8.2
ES,2007-11,8.6
FR,2007-11,7.5
IT,2007-11,6.3
NL,2007-11,5.1
PT,2007-11,9.3
AT,2007-11,4.9
BE,2007-11,7.1
DE,2007-11,8.2
ES,2007-11,8.6
FR,2007-11,7.5
NL,2007-11,5.1
PT,2007-11,9.3
AT,2007-12,4.3
BE,2007-12,7.2
DE,2007-12,8.2
ES,2007-12,8.8
FR,2007-12,7.6
IT,2007-12,6.7
NL,2007-12,4.7
PT,2007-12,9.4
AT,2007-12,4.5
BE,2007-12,7.1
DE,2007-12,8.1
ES,2007-12,8.8
FR,2007-12,7.3
IT,2007-12,6.7
NL,2007-12,5.0
PT,2007-12,9.2
AT,2007-12,4.8
BE,2007-12,7.1
DE,2007-12,8.1
ES,2007-12,8.8
FR,2007-12,7.4
NL,2007-12,5.0
PT,2007-12,9.2
AT,2008-01,5.0
BE,2008-01,7.3
DE,2008-01,8.2
ES,2008-01,9.4
FR,2008-01,7.7
IT,2008-01,7.4
NL,2008-01,5.2
PT,2008-01,9.2
AT,2008-01,4.6
BE,2008-01,7.1
DE,2008-01,8.0
ES,2008-01,9.1
FR,2008-01,7.2
IT,2008-01,6.7
NL,2008-01,5.0
PT,2008-01,9.0
AT,2008-01,4.7
BE,2008-01,7.1
DE,2008-01,8.0
ES,2008-01,9.1
FR,2008-01,7.3
NL,2008-01,5.0
PT,2008-01,9.0
AT,2008-02,5.5
BE,2008-02,7.1
DE,2008-02,8.1
ES,2008-02,9.7
FR,2008-02,7.4
IT,2008-02,7.3
NL,2008-02,5.1
PT,2008-02,9.2
AT,2008-02,4.6
BE,2008-02,6.9
DE,2008-02,7.9
ES,2008-02,9.3
FR,2008-02,7.0
IT,2008-02,6.7
NL,2008-02,4.7
PT,2008-02,8.9
AT,2008-02,4.6
BE,2008-02,7.0
DE,2008-02,7.9
ES,2008-02,9.3
FR,2008-02,7.1
NL,2008-02,4.7
PT,2008-02,9.0
AT,2008-03,5.1
BE,2008-03,6.8
DE,2008-03,8.0
ES,2008-03,9.8
FR,2008-03,7.3
IT,2008-03,6.5
NL,2008-03,5.1
PT,2008-03,9.2
AT,2008-03,4.4
BE,2008-03,6.7
DE,2008-03,7.8
ES,2008-03,9.5
FR,2008-03,7.1
IT,2008-03,6.4
NL,2008-03,4.7
PT,2008-03,9.0
AT,2008-03,4.5
BE,2008-03,6.8
DE,2008-03,7.8
ES,2008-03,9.6
FR,2008-03,7.2
NL,2008-03,4.7
PT,2008-03,9.0
AT,2008-04,4.0
BE,2008-04,6.4
DE,2008-04,7.9
ES,2008-04,10.2
FR,2008-04,7.3
IT,2008-04,7.0
NL,2008-04,4.9
PT,2008-04,9.0
AT,2008-04,4.2
BE,2008-04,6.5
DE,2008-04,7.7
ES,2008-04,10.0
FR,2008-04,7.3
IT,2008-04,6.8
NL,2008-04,4.8
PT,2008-04,9.0
AT,2008-04,4.4
BE,2008-04,6.7
DE,2008-04,7.7
ES,2008-04,10.0
FR,2008-04,7.3
NL,2008-04,4.8
PT,2008-04,9.0
AT,2008-05,4.0
BE,2008-05,6.1
DE,2008-05,7.3
ES,2008-05,10.4
FR,2008-05,7.2
IT,2008-05,6.7
NL,2008-05,4.8
PT,2008-05,8.9
AT,2008-05,4.1
BE,2008-05,6.5
DE,2008-05,7.5
ES,2008-05,10.4
FR,2008-05,7.3
IT,2008-05,6.8
NL,2008-05,4.8
PT,2008-05,9.1
AT,2008-05,4.3
BE,2008-05,6.6
DE,2008-05,7.5
ES,2008-05,10.5
FR,2008-05,7.3
NL,2008-05,4.8
PT,2008-05,9.1
AT,2008-06,3.7
BE,2008-06,6.5
DE,2008-06,7.8
ES,2008-06,10.6
FR,2008-06,6.9
IT,2008-06,6.7
NL,2008-06,4.7
PT,2008-06,8.9
AT,2008-06,4.0
BE,2008-06,6.9
DE,2008-06,7.4
ES,2008-06,10.8
FR,2008-06,7.4
IT,2008-06,6.9
NL,2008-06,4.8
PT,2008-06,9.3
AT,2008-06,4.3
BE,2008-06,6.9
DE,2008-06,7.4
ES,2008-06,10.8
FR,2008-06,7.4
NL,2008-06,4.8
PT,2008-06,9.3
AT,2008-07,4.0
BE,2008-07,7.7
DE,2008-07,7.4
ES,2008-07,10.7
FR,2008-07,6.8
IT,2008-07,6.0
NL,2008-07,4.4
PT,2008-07,8.9
AT,2008-07,4.3
BE,2008-07,7.5
DE,2008-07,7.3
ES,2008-07,11.1
FR,2008-07,7.5
IT,2008-07,6.6
NL,2008-07,4.7
PT,2008-07,9.2
AT,2008-07,4.4
BE,2008-07,7.4
DE,2008-07,7.3
ES,2008-07,11.1
FR,2008-07,7.5
NL,2008-07,4.7
PT,2008-07,9.3
AT,2008-08,4.5
BE,2008-08,7.9
DE,2008-08,7.2
ES,2008-08,11.2
FR,2008-08,7.3
IT,2008-08,5.7
NL,2008-08,4.3
PT,2008-08,9.3
AT,2008-08,4.5
BE,2008-08,7.6
DE,2008-08,7.1
ES,2008-08,11.5
FR,2008-08,7.5
IT,2008-08,6.8
NL,2008-08,4.7
PT,2008-08,9.4
AT,2008-08,4.4
BE,2008-08,7.5
DE,2008-08,7.1
ES,2008-08,11.5
FR,2008-08,7.5
NL,2008-08,4.7
PT,2008-08,9.4
AT,2008-09,3.9
BE,2008-09,7.5
DE,2008-09,6.6
ES,2008-09,11.8
FR,2008-09,7.2
IT,2008-09,6.7
NL,2008-09,4.7
PT,2008-09,9.4
AT,2008-09,4.2
BE,2008-09,7.4
DE,2008-09,7.0
ES,2008-09,12.0
FR,2008-09,7.5
IT,2008-09,6.8
NL,2008-09,4.8
PT,2008-09,9.4
AT,2008-09,4.4
BE,2008-09,7.3
DE,2008-09,7.0
ES,2008-09,12.1
FR,2008-09,7.6
NL,2008-09,4.8
PT,2008-09,9.4
AT,2008-10,4.0
BE,2008-10,6.9
DE,2008-10,6.4
ES,2008-10,12.8
FR,2008-10,7.7
IT,2008-10,7.3
NL,2008-10,4.7
PT,2008-10,9.5
AT,2008-10,4.3
BE,2008-10,6.9
DE,2008-10,7.0
ES,2008-10,12.9
FR,2008-10,7.6
IT,2008-10,7.0
NL,2008-10,4.7
PT,2008-10,9.3
AT,2008-10,4.5
BE,2008-10,6.9
DE,2008-10,7.0
ES,2008-10,12.9
FR,2008-10,7.6
NL,2008-10,4.7
PT,2008-10,9.4
AT,2008-11,4.7
BE,2008-11,6.6
DE,2008-11,6.8
ES,2008-11,13.8
FR,2008-11,8.2
IT,2008-11,7.3
NL,2008-11,4.7
PT,2008-11,9.4
AT,2008-11,4.8
BE,2008-11,6.7
DE,2008-11,7.0
ES,2008-11,13.8
FR,2008-11,7.8
IT,2008-11,7.1
NL,2008-11,4.7
PT,2008-11,9.3
AT,2008-11,4.7
BE,2008-11,6.7
DE,2008-11,7.0
ES,2008-11,13.8
FR,2008-11,7.8
NL,2008-11,4.7
PT,2008-11,9.4
AT,2008-12,4.9
BE,2008-12,6.9
DE,2008-12,7.4
ES,2008-12,14.8
FR,2008-12,8.3
IT,2008-12,6.7
NL,2008-12,4.5
PT,2008-12,10.0
AT,2008-12,5.0
BE,2008-12,6.9
DE,2008-12,7.1
ES,2008-12,14.8
FR,2008-12,8.0
IT,2008-12,6.8
NL,2008-12,4.8
PT,2008-12,9.8
AT,2008-12,4.8
BE,2008-12,7.0
DE,2008-12,7.1
ES,2008-12,14.8
FR,2008-12,8.0
NL,2008-12,4.8
PT,2008-12,9.7
AT,2009-01,5.5
BE,2009-01,8.0
DE,2009-01,7.3
ES,2009-01,16.3
FR,2009-01,8.8
IT,2009-01,8.0
NL,2009-01,5.1
PT,2009-01,10.3
AT,2009-01,5.1
BE,2009-01,7.8
DE,2009-01,7.1
ES,2009-01,15.9
FR,2009-01,8.3
IT,2009-01,7.3
NL,2009-01,4.8
PT,2009-01,10.0
AT,2009-01,5.0
BE,2009-01,7.9
DE,2009-01,7.1
ES,2009-01,15.8
FR,2009-01,8.3
NL,2009-01,4.8
PT,2009-01,10.0
AT,2009-02,5.7
BE,2009-02,8.0
DE,2009-02,7.9
ES,2009-02,17.4
FR,2009-02,9.0
IT,2009-02,8.0
NL,2009-02,5.3
PT,2009-02,10.5
AT,2009-02,4.9
BE,2009-02,7.9
DE,2009-02,7.2
ES,2009-02,16.8
FR,2009-02,8.6
IT,2009-02,7.4
NL,2009-02,4.9
PT,2009-02,10.2
AT,2009-02,5.1
BE,2009-02,7.9
DE,2009-02,7.2
ES,2009-02,16.7
FR,2009-02,8.6
NL,2009-02,4.9
PT,2009-02,10.2
AT,2009-03,6.0
BE,2009-03,7.9
DE,2009-03,7.7
ES,2009-03,18.1
FR,2009-03,9.1
IT,2009-03,8.1
NL,2009-03,5.3
PT,2009-03,10.7
AT,2009-03,5.4
BE,2009-03,7.9
DE,2009-03,7.3
ES,2009-03,17.5
FR,2009-03,8.9
IT,2009-03,7.7
NL,2009-03,5.0
PT,2009-03,10.6
AT,2009-03,5.3
BE,2009-03,8.0
DE,2009-03,7.3
ES,2009-03,17.3
FR,2009-03,8.9
NL,2009-03,5.0
PT,2009-03,10.5
AT,2009-04,5.9
BE,2009-04,7.7
DE,2009-04,7.6
ES,2009-04,18.0
FR,2009-04,9.1
IT,2009-04,7.8
NL,2009-04,5.3
PT,2009-04,10.8
AT,2009-04,5.7
BE,2009-04,7.9
DE,2009-04,7.4
ES,2009-04,17.8
FR,2009-04,9.1
IT,2009-04,7.5
NL,2009-04,5.2
PT,2009-04,10.8
AT,2009-04,5.5
BE,2009-04,7.9
DE,2009-04,7.4
ES,2009-04,17.6
FR,2009-04,9.0
NL,2009-04,5.2
PT,2009-04,10.8
AT,2009-05,5.2
BE,2009-05,7.4
DE,2009-05,7.3
ES,2009-05,17.8
FR,2009-05,9.1
IT,2009-05,7.0
NL,2009-05,5.3
PT,2009-05,10.8
AT,2009-05,5.6
BE,2009-05,7.9
DE,2009-05,7.5
ES,2009-05,17.9
FR,2009-05,9.2
IT,2009-05,7.5
NL,2009-05,5.2
PT,2009-05,11.0
AT,2009-05,5.6
BE,2009-05,7.9
DE,2009-05,7.5
ES,2009-05,17.8
FR,2009-05,9.2
NL,2009-05,5.2
PT,2009-05,11.0
AT,2009-06,5.4
BE,2009-06,7.6
DE,2009-06,7.3
ES,2009-06,17.5
FR,2009-06,8.6
IT,2009-06,7.4
NL,2009-06,5.2
PT,2009-06,10.9
AT,2009-06,5.9
BE,2009-06,8.0
DE,2009-06,7.5
ES,2009-06,17.9
FR,2009-06,9.2
IT,2009-06,7.8
NL,2009-06,5.3
PT,2009-06,11.3
AT,2009-06,5.7
BE,2009-06,8.0
DE,2009-06,7.5
ES,2009-06,17.8
FR,2009-06,9.1
NL,2009-06,5.3
PT,2009-06,11.3
AT,2009-07,6.0
BE,2009-07,8.3
DE,2009-07,7.5
ES,2009-07,17.4
FR,2009-07,8.4
IT,2009-07,7.2
NL,2009-07,5.2
PT,2009-07,11.2
AT,2009-07,6.2
BE,2009-07,8.0
DE,2009-07,7.6
ES,2009-07,18.0
FR,2009-07,9.1
IT,2009-07,7.9
NL,2009-07,5.5
PT,2009-07,11.6
AT,2009-07,5.8
BE,2009-07,8.0
DE,2009-07,7.6
ES,2009-07,17.9
FR,2009-07,9.1
NL,2009-07,5.5
PT,2009-07,11.6
AT,2009-08,5.4
BE,2009-08,8.4
DE,2009-08,7.6
ES,2009-08,17.7
FR,2009-08,8.9
IT,2009-08,6.7
NL,2009-08,5.3
PT,2009-08,11.6
AT,2009-08,5.7
BE,2009-08,8.0
DE,2009-08,7.5
ES,2009-08,18.2
FR,2009-08,9.2
IT,2009-08,7.9
NL,2009-08,5.6
PT,2009-08,11.8
AT,2009-08,5.8
BE,2009-08,8.0
DE,2009-08,7.5
ES,2009-08,18.1
FR,2009-08,9.2
NL,2009-08,5.6
PT,2009-08,11.8
AT,2009-09,6.1
BE,2009-09,8.2
DE,2009-09,7.2
ES,2009-09,18.1
FR,2009-09,8.9
